,path,audio,values,target
493,./data/audios/hungry/DBA77EDC-D457-4B3A-83B8-B7AFBF272D4E-1436860486-1.1-m-72-hu.wav,"[-0.00084701  0.00661803 -0.00070592 ... -0.01886918 -0.02271889
  0.00041   ]",./data/audios/save_np/DBA77EDC-D457-4B3A-83B8-B7AFBF272D4E-1436860486-1.1-m-72-hu.wav.npy,0
494,./data/audios/hungry/0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav,"[ 0.          0.          0.         ... -0.09848615 -0.25682905
 -0.09115144]",./data/audios/save_np/0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav.npy,0
495,./data/audios/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130686288-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  7.9915168e-05
  1.1741747e-03  0.0000000e+00]",./data/audios/save_np/549a46d8-9c84-430e-ade8-97eae2bef787-1430130686288-1.7-m-48-hu.wav.npy,0
496,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_9.wav,"[ 0.03539074  0.02550039  0.05093164 ...  0.00789528 -0.14195427
 -0.01665827]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_9.wav.npy,0
497,./data/audios/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  8.7800401e-01
  2.2245857e-01  0.0000000e+00]",./data/audios/save_np/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav.npy,0
498,./data/audios/hungry/cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,"[-2.1301812e-06  1.5311205e-05  9.3921544e-06 ... -5.4762363e-02
  2.3827117e-02  0.0000000e+00]",./data/audios/save_np/cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav.npy,0
499,./data/audios/silence/silence.wav_76.wav,"[-0.10649946 -0.21835761 -0.2044207  ... -0.16423668 -0.15238322
 -0.17430557]",./data/audios/save_np/silence.wav_76.wav.npy,3
500,./data/audios/hungry/69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.0457787e-02
 -8.9936376e-02  0.0000000e+00]",./data/audios/save_np/69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav.npy,0
501,./data/audios/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,"[-0.00053776  0.00676733  0.00824327 ...  0.15223423 -0.09649061
 -0.27715757]",./data/audios/save_np/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav.npy,0
502,./data/audios/hungry/1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.0586509e-01
 -5.7359766e-03 -1.2685191e-02]",./data/audios/save_np/1abb2260-a652-4ba7-bd98-7d463312730f-1430041727150-1.7-m-04-hu.wav.npy,0
503,./data/audios/laugh/laugh_1.m4a_55.wav,"[-0.0263059  -0.01262729  0.00637743 ...  0.14377607  0.1905839
  0.14405605]",./data/audios/save_np/laugh_1.m4a_55.wav.npy,1
504,./data/audios/laugh/laugh_1.m4a_37.wav,"[ 0.01039137  0.01609969  0.00658973 ... -0.00334233 -0.00479926
 -0.00095843]",./data/audios/save_np/laugh_1.m4a_37.wav.npy,1
505,./data/audios/hungry/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635047-1.0-m-26-hu.wav,"[ 0.00376605 -0.01547781 -0.04131682 ... -0.00525698 -0.02578257
 -0.03468392]",./data/audios/save_np/5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635047-1.0-m-26-hu.wav.npy,0
506,./data/audios/hungry/1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,"[-0.00077799 -0.00228914  0.02591169 ...  0.01101275  0.00288019
  0.02011862]",./data/audios/save_np/1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav.npy,0
507,./data/audios/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  7.3294499e-04
  1.1164047e-04 -5.1828491e-04]",./data/audios/save_np/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169-1.7-f-04-hu.wav.npy,0
508,./data/audios/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,"[ 0.00734862 -0.02157868  0.00382089 ...  0.00252853  0.00458339
  0.00301932]",./data/audios/save_np/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav.npy,0
509,./data/audios/hungry/035c6b30-a145-42b9-8d0f-445cd9003d2c-1435948197257-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.2021206e-02
 -5.1628944e-04  0.0000000e+00]",./data/audios/save_np/035c6b30-a145-42b9-8d0f-445cd9003d2c-1435948197257-1.7-m-04-hu.wav.npy,0
510,./data/audios/hungry/e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.3911435e-04
  2.5754658e-04  0.0000000e+00]",./data/audios/save_np/e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav.npy,0
511,./data/audios/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.7569481e-01
  3.2717702e-01  0.0000000e+00]",./data/audios/save_np/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav.npy,0
512,./data/audios/laugh/laugh_1.m4a_85.wav,"[-0.00269903 -0.00641026  0.00907588 ...  0.41387945  0.06542357
 -0.2680086 ]",./data/audios/save_np/laugh_1.m4a_85.wav.npy,1
513,./data/audios/cry/Louise_01.m4a_4.wav,"[-0.00138715 -0.00233746 -0.00028774 ... -0.00108387 -0.00802317
 -0.01295142]",./data/audios/save_np/Louise_01.m4a_4.wav.npy,0
514,./data/audios/hungry/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav,"[ 0.          0.          0.         ...  0.00264192 -0.00016205
  0.00112464]",./data/audios/save_np/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147582-1.0-m-72-hu.wav.npy,0
515,./data/audios/laugh/laugh_1.m4a_84.wav,"[-1.4555427e-03 -1.8517131e-03 -3.6099546e-03 ... -2.7948217e-03
  4.3459848e-05 -6.7682611e-03]",./data/audios/save_np/laugh_1.m4a_84.wav.npy,1
516,./data/audios/noise/3-51909-B.wav,"[ 0.16319224  0.16046505 -0.00920367 ...  0.15138696  0.10454316
  0.        ]",./data/audios/save_np/3-51909-B.wav.npy,2
517,./data/audios/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,"[ 0.          0.          0.         ... -0.00252696  0.0055964
  0.00109512]",./data/audios/save_np/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav.npy,0
518,./data/audios/hungry/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055167-1.0-f-72-hu.wav,[0.         0.         0.         ... 0.00055062 0.00054909 0.00057991],./data/audios/save_np/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055167-1.0-f-72-hu.wav.npy,0
519,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_8.wav,"[-0.05780545  0.07271969  0.29026195 ... -0.052618   -0.07887182
 -0.06572794]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_8.wav.npy,0
520,./data/audios/hungry/d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761528998-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.4021047e-04
 -6.2461104e-03  0.0000000e+00]",./data/audios/save_np/d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761528998-1.7-m-72-hu.wav.npy,0
521,./data/audios/hungry/999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.6986471e-04
  1.9269607e-04  8.9628113e-05]",./data/audios/save_np/999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav.npy,0
522,./data/audios/hungry/24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -6.2142988e-03
  3.9399307e-02  0.0000000e+00]",./data/audios/save_np/24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav.npy,0
523,./data/audios/hungry/24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.5041974e-03
  1.9546847e-04  0.0000000e+00]",./data/audios/save_np/24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav.npy,0
524,./data/audios/noise/1-47819-A.wav,"[ 6.82981033e-03 -1.14025490e-03 -1.20181665e-02 ... -5.42217003e-06
  4.03794320e-06  0.00000000e+00]",./data/audios/save_np/1-47819-A.wav.npy,2
525,./data/audios/silence/silence.wav_39.wav,"[-0.00597242 -0.01372555 -0.02522231 ...  0.1785919   0.1717886
  0.1980984 ]",./data/audios/save_np/silence.wav_39.wav.npy,3
526,./data/audios/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130702316-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.0038152e-02
  3.4220487e-02  0.0000000e+00]",./data/audios/save_np/549a46d8-9c84-430e-ade8-97eae2bef787-1430130702316-1.7-m-48-hu.wav.npy,0
527,./data/audios/laugh/laugh_2.m4a_13.wav,"[-0.00057517 -0.0033719  -0.00052955 ...  0.00211268 -0.00964132
 -0.00732818]",./data/audios/save_np/laugh_2.m4a_13.wav.npy,1
528,./data/audios/laugh/laugh_1.m4a_79.wav,"[-0.00129291 -0.00418934 -0.00711593 ... -0.00038134  0.0012068
  0.00054432]",./data/audios/save_np/laugh_1.m4a_79.wav.npy,1
529,./data/audios/laugh/laugh_2.m4a_15.wav,"[ 0.00011222 -0.00011842 -0.00048645 ...  0.01171138  0.01658684
  0.00846961]",./data/audios/save_np/laugh_2.m4a_15.wav.npy,1
530,./data/audios/hungry/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,"[-0.00139996  0.01093234 -0.02757194 ... -0.02241831 -0.01228925
  0.02298855]",./data/audios/save_np/DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav.npy,0
531,./data/audios/hungry/fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.2802993e-02
  7.7170894e-02  0.0000000e+00]",./data/audios/save_np/fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav.npy,0
532,./data/audios/laugh/laugh_1.m4a_42.wav,"[-0.003317    0.00972406  0.02422468 ...  0.01153957  0.00358324
 -0.02228741]",./data/audios/save_np/laugh_1.m4a_42.wav.npy,1
533,./data/audios/hungry/8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -9.5862322e-02
  1.5003858e-02  0.0000000e+00]",./data/audios/save_np/8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav.npy,0
534,./data/audios/hungry/FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770871-1.0-f-22-hu.wav,[0.         0.         0.         ... 0.00409024 0.00533008 0.00456184],./data/audios/save_np/FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770871-1.0-f-22-hu.wav.npy,0
535,./data/audios/hungry/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,"[-4.4531093e-04  1.0288378e-02  1.5112524e-02 ... -6.9911361e-01
 -2.7205727e-01  3.3582932e-01]",./data/audios/save_np/2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav.npy,0
536,./data/audios/hungry/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -8.9212647e-04
 -8.9588034e-04  0.0000000e+00]",./data/audios/save_np/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav.npy,0
537,./data/audios/laugh/laugh_2.m4a_9.wav,"[ 0.00435175  0.00556639 -0.00437794 ... -0.00168715  0.00176242
  0.00430161]",./data/audios/save_np/laugh_2.m4a_9.wav.npy,1
538,./data/audios/hungry/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav,"[ 0.00064311 -0.01094367 -0.04972127 ...  0.0071705   0.00690483
 -0.00414533]",./data/audios/save_np/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav.npy,0
539,./data/audios/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.9958014e-03
 -2.9681581e-03  0.0000000e+00]",./data/audios/save_np/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav.npy,0
540,./data/audios/noise/2-116400-A.wav,"[ 3.4785469e-03  7.0953206e-03  6.3057397e-03 ... -8.6486594e-08
  7.2767762e-08  0.0000000e+00]",./data/audios/save_np/2-116400-A.wav.npy,2
541,./data/audios/laugh/laugh_1.m4a_57.wav,[0.00237944 0.01141291 0.00685342 ... 0.01323005 0.01268242 0.01529108],./data/audios/save_np/laugh_1.m4a_57.wav.npy,1
542,./data/audios/noise/5-242491-A.wav,"[-1.5688093e-03 -2.1581107e-03  1.1348289e-03 ...  1.0007147e-06
 -5.6240974e-06 -9.6761041e-06]",./data/audios/save_np/5-242491-A.wav.npy,2
543,./data/audios/laugh/laugh_2.m4a_5.wav,"[ 0.00202064 -0.00401434 -0.01060348 ... -0.0755347  -0.0204008
  0.0468883 ]",./data/audios/save_np/laugh_2.m4a_5.wav.npy,1
544,./data/audios/noise/1-13572-A.wav,"[ 0.04880789  0.266577    0.15238015 ... -0.03422136  0.01472548
  0.        ]",./data/audios/save_np/1-13572-A.wav.npy,2
545,./data/audios/silence/silence.wav_22.wav,[0.05113273 0.11465923 0.09372265 ... 0.16783482 0.1557395  0.14799322],./data/audios/save_np/silence.wav_22.wav.npy,3
546,./data/audios/noise/1-85362-A.wav,"[ 3.6145218e-03  6.6660466e-03 -7.1944804e-03 ...  1.9863677e-04
 -9.6374308e-05  0.0000000e+00]",./data/audios/save_np/1-85362-A.wav.npy,2
547,./data/audios/laugh/laugh_1.m4a_33.wav,"[ 0.0006592   0.00211326  0.00834021 ... -0.00461172  0.01500139
 -0.00413386]",./data/audios/save_np/laugh_1.m4a_33.wav.npy,1
548,./data/audios/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.0231012e-02
 -4.2429920e-02  0.0000000e+00]",./data/audios/save_np/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav.npy,0
549,./data/audios/silence/silence.wav_7.wav,"[-0.09160914 -0.15572037 -0.08128095 ...  0.04949213  0.061882
  0.0574677 ]",./data/audios/save_np/silence.wav_7.wav.npy,3
550,./data/audios/hungry/adcefe56-90b1-4120-83b1-93008cb6f7f0-1430731683554-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -7.0124991e-02
 -7.6613732e-02  0.0000000e+00]",./data/audios/save_np/adcefe56-90b1-4120-83b1-93008cb6f7f0-1430731683554-1.7-m-04-hu.wav.npy,0
551,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_15.wav,"[ 0.11520643 -0.18806478 -0.11647892 ...  0.02526475 -0.16932973
  0.17597719]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_15.wav.npy,0
552,./data/audios/hungry/92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.1166195e-03
  2.0689357e-03  0.0000000e+00]",./data/audios/save_np/92d08bbe-553f-4844-85b1-15d572f06ea2-1436873183951-1.7-m-04-hu.wav.npy,0
553,./data/audios/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu.wav,"[ 5.1748414e-02 -8.0356978e-02  1.3211314e-01 ... -7.1343573e-05
  2.8338318e-04  2.4220785e-04]",./data/audios/save_np/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu.wav.npy,0
554,./data/audios/hungry/edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.9770059e-02
  2.5289571e-02  0.0000000e+00]",./data/audios/save_np/edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav.npy,0
555,./data/audios/hungry/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816918-1.0-m-04-hu.wav,[0.00026635 0.00077704 0.00141599 ... 0.00097153 0.00065762 0.0013513 ],./data/audios/save_np/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816918-1.0-m-04-hu.wav.npy,0
556,./data/audios/hungry/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,"[-1.9132464e-04 -3.7821452e-04  1.5871662e-04 ...  3.2721736e-04
  4.9453636e-05  1.9499708e-04]",./data/audios/save_np/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav.npy,0
557,./data/audios/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,"[ 0.          0.          0.         ... -0.00139724 -0.00105574
 -0.00108821]",./data/audios/save_np/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav.npy,0
558,./data/audios/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.5504177e-01
  1.4480941e-01  0.0000000e+00]",./data/audios/save_np/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav.npy,0
559,./data/audios/hungry/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147515-1.0-m-72-hu.wav,"[ 0.00129006 -0.00320662 -0.00414932 ...  0.00369089  0.00075898
 -0.00423684]",./data/audios/save_np/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147515-1.0-m-72-hu.wav.npy,0
560,./data/audios/laugh/laugh_2.m4a_7.wav,"[-0.01824227 -0.04207243 -0.02444732 ... -0.00018622  0.00058855
 -0.00029511]",./data/audios/save_np/laugh_2.m4a_7.wav.npy,1
561,./data/audios/noise/5-243459-B.wav,"[-0.00794209 -0.00320547  0.00891849 ...  0.00062194 -0.00075206
  0.        ]",./data/audios/save_np/5-243459-B.wav.npy,2
562,./data/audios/laugh/laugh_1.m4a_81.wav,"[ 0.00125562 -0.00514762 -0.00216646 ... -0.00027847 -0.00428998
 -0.00614101]",./data/audios/save_np/laugh_1.m4a_81.wav.npy,1
563,./data/audios/hungry/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav,"[ 0.00011428 -0.01076634 -0.01303871 ... -0.00178179 -0.00010014
 -0.00112241]",./data/audios/save_np/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav.npy,0
564,./data/audios/cry/margot.m4a_9.wav,"[ 0.05320842  0.04598371 -0.0866076  ... -0.07226342 -0.0543824
 -0.18568103]",./data/audios/save_np/margot.m4a_9.wav.npy,0
565,./data/audios/hungry/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav,"[-5.3190019e-05 -7.0919714e-06  1.4148859e-05 ... -2.9986879e-02
  2.5101274e-02 -4.3151114e-02]",./data/audios/save_np/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav.npy,0
566,./data/audios/noise/5-243450-A.wav,"[-1.9389074e-03  9.4323873e-04 -5.5827059e-05 ...  4.0152078e-04
  3.9354624e-04  0.0000000e+00]",./data/audios/save_np/5-243450-A.wav.npy,2
567,./data/audios/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.5397472e-05
 -2.3837772e-04  0.0000000e+00]",./data/audios/save_np/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047399844-1.7-f-26-hu.wav.npy,0
568,./data/audios/silence/silence.wav_34.wav,"[-4.4445384e-01 -8.8804334e-01 -7.8890193e-01 ...  1.2494707e-04
 -6.4800675e-03 -1.3979785e-02]",./data/audios/save_np/silence.wav_34.wav.npy,3
569,./data/audios/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.5545808e-03
 -1.8124691e-04  0.0000000e+00]",./data/audios/save_np/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav.npy,0
570,./data/audios/hungry/5C2F730C-9721-40B7-A2D8-C257DB518978-1429966327-1.0-m-04-hu.wav,"[6.4913614e-04 1.0826006e-03 2.3834093e-04 ... 3.3399818e-05 5.3930876e-04
 1.2453949e-03]",./data/audios/save_np/5C2F730C-9721-40B7-A2D8-C257DB518978-1429966327-1.0-m-04-hu.wav.npy,0
571,./data/audios/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,"[-0.00086299 -0.00262273  0.00430823 ...  0.04036744 -0.0229449
 -0.08359809]",./data/audios/save_np/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav.npy,0
572,./data/audios/hungry/B2A105BB-347B-4878-A735-AA4ECF32CD16-1436864116-1.1-m-26-hu.wav,"[-2.8802091e-05  3.1433990e-03 -7.3119216e-03 ...  1.6522330e-01
  4.4897635e-02 -1.9684756e-01]",./data/audios/save_np/B2A105BB-347B-4878-A735-AA4ECF32CD16-1436864116-1.1-m-26-hu.wav.npy,0
573,./data/audios/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.5446987e-05
  9.2571150e-05  0.0000000e+00]",./data/audios/save_np/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav.npy,0
574,./data/audios/hungry/376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,"[ 0.00081888  0.00259422 -0.0041817  ... -0.00931281 -0.00203099
  0.00685763]",./data/audios/save_np/376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav.npy,0
575,./data/audios/hungry/e0717ce2-da25-417c-89a5-58d7175f4a6d-1436966513203-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.5587050e-02
  2.3426251e-02  0.0000000e+00]",./data/audios/save_np/e0717ce2-da25-417c-89a5-58d7175f4a6d-1436966513203-1.7-m-26-hu.wav.npy,0
576,./data/audios/laugh/laugh_1.m4a_48.wav,"[ 0.07175147  0.20286712  0.23080218 ... -0.02222132 -0.0217737
 -0.01207602]",./data/audios/save_np/laugh_1.m4a_48.wav.npy,1
577,./data/audios/noise/2-114280-A.wav,"[1.6940272e-05 3.3715402e-05 2.8973576e-05 ... 0.0000000e+00 0.0000000e+00
 0.0000000e+00]",./data/audios/save_np/2-114280-A.wav.npy,2
578,./data/audios/hungry/eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035348191-1.7-m-26-hu.wav,"[-9.7556858e-07  1.3354592e-05  3.9088874e-05 ... -1.4574580e-03
  6.8300776e-04  3.5864857e-04]",./data/audios/save_np/eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035348191-1.7-m-26-hu.wav.npy,0
579,./data/audios/noise/3-130998-A.wav,"[-0.14129014 -0.28682297 -0.26303032 ...  0.00759219  0.00734735
  0.        ]",./data/audios/save_np/3-130998-A.wav.npy,2
580,./data/audios/silence/silence.wav_4.wav,[0.1405303  0.27954057 0.22594748 ... 0.19008103 0.17409125 0.19631313],./data/audios/save_np/silence.wav_4.wav.npy,3
581,./data/audios/hungry/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,"[ 0.          0.          0.         ... -0.00120772 -0.00336733
 -0.00052444]",./data/audios/save_np/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav.npy,0
582,./data/audios/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.1256010e-03
 -8.0038334e-04  0.0000000e+00]",./data/audios/save_np/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav.npy,0
583,./data/audios/hungry/30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.8123556e-03
 -3.5194088e-02  0.0000000e+00]",./data/audios/save_np/30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav.npy,0
584,./data/audios/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.1800648e-04
  5.3625728e-04  0.0000000e+00]",./data/audios/save_np/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav.npy,0
585,./data/audios/laugh/laugh_1.m4a_75.wav,"[-0.00041588 -0.00153417 -0.00113581 ...  0.03284279  0.03552733
  0.01174336]",./data/audios/save_np/laugh_1.m4a_75.wav.npy,1
